sample_id,membership,dataset,model,neg_loss,confidence,neg_entropy,modified_entropy
nonmember_677,0,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
nonmember_2508,0,credit_default,random_forest,-0.39304259419441223,0.675000011920929,-0.6305810213088989,-0.2554776966571808
nonmember_2761,0,credit_default,random_forest,-1.9402594566345215,0.856333315372467,-0.4115641117095947,-3.3230178356170654
nonmember_11672,0,credit_default,random_forest,-1.8971199989318848,0.8500000238418579,-0.42270907759666443,-3.2251038551330566
nonmember_11313,0,credit_default,random_forest,-1.187443494796753,0.6949999928474426,-0.6150414347648621,-1.6505464315414429
nonmember_9811,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_5268,0,credit_default,random_forest,-0.3856624662876129,0.6800000071525574,-0.6268694400787354,-0.2468239814043045
nonmember_2753,0,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
nonmember_7084,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_13602,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_3323,0,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
nonmember_4366,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_13146,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_1536,0,credit_default,random_forest,-0.7236064076423645,0.5149999856948853,-0.6926971077919006,-0.7453145980834961
nonmember_11624,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_4332,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_12612,0,credit_default,random_forest,-0.6443570256233215,0.5249999761581421,-0.6918966770172119,-0.6121391654014587
nonmember_7916,0,credit_default,random_forest,-1.742969274520874,0.824999988079071,-0.4637264311313629,-2.875899314880371
nonmember_3553,0,credit_default,random_forest,-0.9038681983947754,0.5950000286102295,-0.6749869585037231,-1.0756031274795532
nonmember_6937,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_8647,0,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
nonmember_14391,0,credit_default,random_forest,-0.6443570256233215,0.5249999761581421,-0.6918966770172119,-0.6121391654014587
nonmember_14684,0,credit_default,random_forest,-1.6347557306289673,0.8050000071525574,-0.49339231848716736,-2.6319568157196045
nonmember_6212,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_6210,0,credit_default,random_forest,-0.3710636794567108,0.6899999976158142,-0.6191006898880005,-0.23005948960781097
nonmember_5878,0,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
nonmember_13888,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_4403,0,credit_default,random_forest,-0.4780358076095581,0.6200000047683716,-0.6640641093254089,-0.3633072078227997
nonmember_8362,0,credit_default,random_forest,-1.8018097877502441,0.8349999785423279,-0.44786879420280457,-3.0090224742889404
nonmember_14402,0,credit_default,random_forest,-0.28768208622932434,0.75,-0.5623351335525513,-0.14384104311466217
nonmember_13554,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_12532,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_6462,0,credit_default,random_forest,-0.8439700603485107,0.5699999928474426,-0.6833149194717407,-0.9621258974075317
nonmember_2936,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_3408,0,credit_default,random_forest,-0.02489054948091507,0.9754166603088379,-0.1153767853975296,-0.00122378533706069
nonmember_4591,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_5337,0,credit_default,random_forest,-0.3638434410095215,0.6949999928474426,-0.6150414347648621,-0.22194449603557587
nonmember_1147,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_3176,0,credit_default,random_forest,-0.597836971282959,0.550000011920929,-0.6881388425827026,-0.5380532741546631
nonmember_9459,0,credit_default,random_forest,-0.5276327133178711,0.5899999737739563,-0.6768585443496704,-0.432658851146698
nonmember_8326,0,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
nonmember_12772,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_6480,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_13247,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_7976,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_3291,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_14497,0,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
nonmember_8103,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_837,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_1440,0,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
nonmember_13794,0,credit_default,random_forest,-1.272965669631958,0.7200000286102295,-0.5929533243179321,-1.8330705165863037
nonmember_4292,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_9498,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_8535,0,credit_default,random_forest,-1.8643301725387573,0.8450000286102295,-0.43128493428230286,-3.1507179737091064
nonmember_14437,0,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
nonmember_2377,0,credit_default,random_forest,-3.9120230674743652,0.9800000190734863,-0.09803911298513412,-7.667564868927002
nonmember_7905,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_5479,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_13533,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_14298,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_7006,0,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
nonmember_1284,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_13675,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_3271,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_14741,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_11152,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_2934,0,credit_default,random_forest,-0.5276327133178711,0.5899999737739563,-0.6768585443496704,-0.432658851146698
nonmember_5254,0,credit_default,random_forest,-0.1625189334154129,0.8500000238418579,-0.42270907759666443,-0.04875567927956581
nonmember_10418,0,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
nonmember_5348,0,credit_default,random_forest,-0.3856624662876129,0.6800000071525574,-0.6268694400787354,-0.2468239814043045
nonmember_5187,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_7182,0,credit_default,random_forest,-0.45413029193878174,0.6349999904632568,-0.6562408804893494,-0.3315151035785675
nonmember_13301,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_2480,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_9762,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_10719,0,credit_default,random_forest,-0.16841864585876465,0.8450000286102295,-0.43128493428230286,-0.05220978334546089
nonmember_5112,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_1660,0,credit_default,random_forest,-0.6348782777786255,0.5299999713897705,-0.6913461089134216,-0.5967856049537659
nonmember_13064,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_1369,0,credit_default,random_forest,-0.16841864585876465,0.8450000286102295,-0.43128493428230286,-0.05220978334546089
nonmember_12596,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_3936,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_5368,0,credit_default,random_forest,-0.5191938877105713,0.5950000286102295,-0.6749869585037231,-0.4205470383167267
nonmember_8460,0,credit_default,random_forest,-0.18632957339286804,0.8299999833106995,-0.45588621497154236,-0.0633520558476448
nonmember_14783,0,credit_default,random_forest,-0.32158362865448,0.7250000238418579,-0.5881687998771667,-0.17687098681926727
nonmember_6352,0,credit_default,random_forest,-0.24207155406475067,0.7850000262260437,-0.5205063819885254,-0.10409077256917953
nonmember_12408,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_5036,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_4749,0,credit_default,random_forest,-0.7236064076423645,0.5149999856948853,-0.6926971077919006,-0.7453145980834961
nonmember_12352,0,credit_default,random_forest,-1.9661128520965576,0.8600000143051147,-0.40496349334716797,-3.381714105606079
nonmember_6939,0,credit_default,random_forest,-0.45413029193878174,0.6349999904632568,-0.6562408804893494,-0.3315151035785675
nonmember_2140,0,credit_default,random_forest,-0.2810375392436981,0.7549999952316284,-0.5567750930786133,-0.1377083957195282
nonmember_2161,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_3263,0,credit_default,random_forest,-0.2744368314743042,0.7599999904632568,-0.5510799288749695,-0.13172969222068787
nonmember_9924,0,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
nonmember_3866,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_10397,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_2185,0,credit_default,random_forest,-0.5887871384620667,0.5550000071525574,-0.6870849132537842,-0.5240205526351929
nonmember_14235,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_13435,0,credit_default,random_forest,-2.4079456329345703,0.9100000262260437,-0.30253782868385315,-4.382461071014404
nonmember_5138,0,credit_default,random_forest,-0.24207155406475067,0.7850000262260437,-0.5205063819885254,-0.10409077256917953
nonmember_5183,0,credit_default,random_forest,-0.7657178640365601,0.5350000262260437,-0.6906951665878296,-0.8193181157112122
nonmember_6021,0,credit_default,random_forest,-2.3538784980773926,0.9049999713897705,-0.3139558434486389,-4.260519981384277
nonmember_2415,0,credit_default,random_forest,-0.5108256340026855,0.6000000238418579,-0.6730116605758667,-0.40866050124168396
nonmember_3130,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
nonmember_13094,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_4735,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_2149,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_1472,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_10843,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_3731,0,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
nonmember_2243,0,credit_default,random_forest,-0.3285040557384491,0.7200000286102295,-0.5929533243179321,-0.18396227061748505
nonmember_651,0,credit_default,random_forest,-0.4942963123321533,0.6100000143051147,-0.6687480807304382,-0.3855511248111725
nonmember_2245,0,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
nonmember_5670,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_3497,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_9046,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_8399,0,credit_default,random_forest,-0.4385049641132355,0.6449999809265137,-0.6504870057106018,-0.31133851408958435
